Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
1116,"[2400, 3535, 3650, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 6754, 10895, 0]",0.033862866983681406,6.77,0
1121,"[2400, 3535, 3650, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 6754, 10895, 0]",0.033862866983681406,6.77,1
1128,"[2400, 3535, 3650, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 7985, 10895, 0]",0.035335399395541714,6.69,1
1139,"[2400, 3535, 3650, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 7985, 10908, 0]",0.03542773500281241,6.68,1
1140,"[2400, 3535, 3650, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 7985, 10908, 0]",0.03542773500281241,6.68,0
1141,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 6217, 7985, 10908, 0]",0.036195356842046576,6.64,1
1142,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 4207, 7985, 10908, 0]",0.03862468485138572,6.51,1
1149,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 4207, 10632, 10908, 0]",0.03918075855496033,6.48,1
1187,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 4207, 10632, 10908, 0]",0.03918075855496033,6.48,1
1196,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3672, 10632, 10908, 0]",0.039479492729738795,6.46,1
1200,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3672, 10632, 10908, 0]",0.039479492729738795,6.46,1
1202,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3672, 10632, 11557, 0]",0.040953773532712706,6.39,1
1203,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3672, 10632, 15572, 0]",0.038877380013741365,6.49,1
1217,"[2400, 3535, 3662, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3634, 10632, 15572, 0]",0.03909487922268449,6.48,1
1219,"[2400, 3535, 3615, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3634, 10632, 15572, 0]",0.03482749307240265,6.71,1
1221,"[2400, 3535, 3615, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3634, 8389, 15572, 0]",0.049521089609041606,6.01,1
1230,"[2400, 3535, 3615, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3634, 8389, 15572, 0]",0.049521089609041606,6.01,0
1233,"[2400, 3535, 3615, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3634, 9400, 15572, 0]",0.04254015559130847,6.31,1
1237,"[2400, 3535, 3615, 3787, 3942, 4345, 4500]","[1239, 1463, 3188, 3634, 9400, 15572, 0]",0.04254015559130847,6.31,1
1251,"[2400, 3535, 3615, 3787, 3942, 4345, 4500]","[1239, 2532, 3188, 3634, 9400, 15572, 0]",0.03459550298557411,6.73,1
1252,"[2400, 3535, 3615, 3787, 3942, 4042, 4500]","[1239, 2532, 3188, 3634, 9400, 15572, 0]",0.050171761429846494,5.98,1
