Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
670,"[3397, 3718, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3672, 6601, 11815, 23680, 0]",0.3043802298905021,2.38,1
671,"[3397, 3718, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 6601, 11815, 23680, 0]",0.3042930514402466,2.38,1
679,"[3397, 3718, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 6601, 11815, 23680, 0]",0.3042930514402466,2.38,0
683,"[3397, 3718, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 8648, 11815, 23680, 0]",0.2841876569448644,2.52,1
687,"[3110, 3718, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 8648, 11815, 23680, 0]",0.25337985024715776,2.75,1
694,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 8648, 11815, 23680, 0]",0.23416689868177437,2.9,1
698,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 8254, 11815, 23680, 0]",0.24559110488121258,2.81,1
700,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 10314, 11815, 23680, 0]",0.17599131855153594,3.47,1
701,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 10314, 11815, 23680, 0]",0.17599131855153594,3.47,0
711,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 10314, 11815, 23680, 0]",0.17599131855153594,3.47,0
715,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 7314, 11815, 23680, 0]",0.2585898923030993,2.71,1
725,"[3110, 3503, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 7314, 8097, 23680, 0]",0.2665252301117536,2.64,1
727,"[3110, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 7314, 8097, 23680, 0]",0.2048269334229385,3.17,1
731,"[3110, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 5792, 8097, 23680, 0]",0.19767125869410132,3.24,1
733,"[3110, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 5792, 8097, 24430, 0]",0.19548559556644535,3.26,1
738,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 5792, 8097, 24430, 0]",0.10008811925375868,4.6,1
740,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 5563, 8097, 24430, 0]",0.10202481289309397,4.57,1
743,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3184, 3657, 5563, 8097, 24430, 0]",0.10202481289309397,4.57,1
749,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3417, 3657, 5563, 8097, 24430, 0]",0.0893919082097645,4.83,1
758,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3417, 3562, 5563, 8097, 24430, 0]",0.08964760220320775,4.82,1
761,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3417, 4535, 5563, 8097, 24430, 0]",0.09228762296505227,4.77,1
771,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3417, 4535, 5563, 8408, 24430, 0]",0.09432148200593882,4.72,1
777,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3417, 4535, 5563, 8408, 24430, 0]",0.09432148200593882,4.72,1
782,"[2625, 3243, 3853, 3895, 4049, 4269, 4500]","[1218, 3417, 4535, 5563, 8408, 24430, 0]",0.09432148200593882,4.72,0
