Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
359,"[973, 2400, 2897, 3104, 3484, 3814, 4284]","[738, 1033, 1845, 5772, 6773, 12868, 0]",0.0320066549159702,6.88,1,3.37
361,"[973, 2400, 2897, 3104, 3484, 3814, 4284]","[738, 1033, 3396, 5772, 6773, 12868, 0]",0.0153391643504592,8.35,1,3.37
363,"[973, 2400, 2897, 3104, 3484, 3814, 4284]","[738, 1033, 3396, 5772, 6773, 12868, 0]",0.0131751247091272,8.66,1,3.24
375,"[973, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 5772, 6773, 12868, 0]",0.0123542489434728,8.79,1,3.24
382,"[1035, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 5772, 6773, 12868, 0]",0.0094763752560676,9.32,1,3.18
384,"[1035, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6773, 12868, 0]",0.0247984679831709,7.39,1,3.18
385,"[1035, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6773, 14115, 0]",0.0138168915974185,8.56,1,3.18
387,"[1035, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6773, 14115, 0]",0.0138168915974185,8.56,0,3.18
388,"[1035, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6773, 14115, 0]",0.0138168915974185,8.56,0,3.18
390,"[1035, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6773, 14115, 0]",0.0138168915974185,8.56,1,3.18
391,"[1222, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6773, 14115, 0]",0.0050561047082441,10.57,1,3.18
392,"[1222, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6266, 14115, 0]",0.0061256596501755,10.19,1,3.18
393,"[1236, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6266, 14115, 0]",0.0063585263003706,10.12,1,3.5
398,"[1233, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6266, 14115, 0]",0.0060114894936843,10.23,1,3.3
399,"[1233, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 6266, 14115, 0]",0.0051011358833219,10.56,1,3.04
403,"[1233, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 5051, 14115, 0]",0.0054084679100047,10.44,1,3.04
406,"[1233, 2400, 2897, 3104, 3484, 3733, 4284]","[738, 1033, 3396, 4213, 5051, 14115, 0]",0.0065052980933471,10.07,1,3.32
407,"[1233, 2400, 2897, 3104, 3541, 3733, 4284]","[738, 1033, 3396, 4213, 5051, 14115, 0]",0.0056538087424138,10.35,1,3.32
415,"[1250, 2400, 2897, 3104, 3541, 3733, 4284]","[738, 1033, 3396, 4213, 5051, 14115, 0]",0.0049283380382792,10.63,1,3.32
417,"[1250, 2400, 2897, 3104, 3541, 3733, 4284]","[738, 1033, 3223, 4213, 5051, 14115, 0]",0.0048894066714037,10.64,1,3.32
418,"[1206, 2400, 2897, 3104, 3541, 3733, 4284]","[738, 1033, 3223, 4213, 5051, 14115, 0]",0.0071763119209344,9.87,1,3.36
419,"[1206, 2400, 2897, 3104, 3541, 3733, 4284]","[738, 1033, 3223, 4887, 5051, 14115, 0]",0.0063433191748325,10.12,1,3.36
420,"[1240, 2400, 2897, 3104, 3541, 3733, 4284]","[738, 1033, 3223, 4887, 5051, 14115, 0]",0.0048426672114644,10.66,1,3.34
