Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
264,"[1229, 2876, 3284, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.028553657702843006,7.11,1,2.83
267,"[1229, 2876, 3067, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01682113668968347,8.17,1,2.83
268,"[1229, 2876, 3067, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01774035924011366,8.06,1,3.1
270,"[1229, 2876, 3067, 3325, 3379, 4195, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01774035924011366,8.06,0,3.1
271,"[1229, 2876, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01743101805678927,8.1,1,3.1
275,"[1229, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.008707050812711711,9.49,1,3.1
276,"[1167, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01105622244164976,9.01,1,3.18
280,"[1167, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.01105622244164976,9.01,0,3.18
284,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.011902953927864827,8.86,1,3.18
286,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.011902953927864827,8.86,0,3.18
288,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 1764, 4118, 22409, 0]",0.006730868591549645,10.0,1,2.75
291,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 2737, 4118, 22409, 0]",0.003052468265342147,11.58,1,2.75
293,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1522, 1663, 2737, 4118, 22409, 0]",0.003052468265342147,11.58,0,2.75
296,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 22409, 0]",0.004570767114301169,10.78,1,2.75
297,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 22409, 0]",0.004435933992933137,10.84,1,2.74
301,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 22409, 0]",0.004435933992933137,10.84,1,2.74
306,"[1141, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 20793, 0]",0.005522350808244874,10.4,1,2.74
308,"[1146, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 20793, 0]",0.004572730648815533,10.78,1,2.65
312,"[1146, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 16164, 0]",0.0058571283396101495,10.28,1,2.65
313,"[1250, 2464, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 16164, 0]",0.005478991301253098,10.41,1,2.65
320,"[1250, 2537, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 16164, 0]",0.006645934406537834,10.03,1,2.65
322,"[1250, 2537, 3067, 3325, 3379, 4205, 4500]","[858, 1389, 1663, 2737, 4118, 16164, 0]",0.008174777861002383,9.61,1,2.78
324,"[1114, 2400, 3100, 3320, 3679, 3878, 4500]","[858, 2125, 2531, 2861, 3025, 15927, 0]",0.009966331937642429,9.22,1,2.78
325,"[1114, 2400, 3100, 3320, 3679, 3878, 4261]","[858, 2125, 2531, 2861, 3025, 15927, 0]",0.0117308904421997,8.89,1,2.78
326,"[1114, 2400, 3100, 3320, 3481, 3878, 4261]","[858, 2125, 2531, 2861, 3025, 15927, 0]",0.007404604791524273,9.81,1,2.78
328,"[1250, 2400, 3100, 3320, 3481, 3878, 4261]","[858, 2125, 2531, 2861, 3025, 15927, 0]",0.0032509358251307414,11.46,1,2.78
329,"[1250, 2400, 3100, 3320, 3481, 3878, 4261]","[858, 2125, 2531, 2861, 3025, 15927, 0]",0.0032509358251307414,11.46,1,2.78
335,"[1250, 2400, 3100, 3320, 3481, 3878, 4261]","[858, 2125, 2531, 2861, 3025, 15033, 0]",0.003163553377305868,11.51,1,2.78
337,"[764, 2400, 3100, 3320, 3481, 3878, 4261]","[858, 2125, 2531, 2861, 3025, 15033, 0]",0.002841676312693623,11.73,1,2.78
340,"[764, 2400, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 15033, 0]",0.0028860630147595286,11.7,1,2.78
341,"[764, 2400, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 15033, 0]",0.0028860630147595286,11.7,0,2.78
342,"[764, 2400, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 15033, 0]",0.0028860630147595286,11.7,0,2.78
343,"[764, 2400, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.0028755919661909175,11.7,1,2.78
344,"[763, 2400, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.0028373583586987546,11.73,1,2.78
351,"[763, 2731, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.004772904077447786,10.69,1,2.78
356,"[763, 2769, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.005101517714988646,10.56,1,2.78
360,"[763, 2769, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.010700590881813505,9.07,1,3.08
361,"[763, 2769, 3100, 3320, 3481, 3878, 4368]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.008830513489458798,9.46,1,2.99
367,"[763, 2769, 3100, 3320, 3481, 3878, 4500]","[858, 2125, 2531, 2861, 3025, 13687, 0]",0.00818899967825126,9.61,1,2.99
369,"[763, 2769, 3100, 3320, 3481, 3878, 4500]","[858, 1466, 2531, 2861, 3025, 13687, 0]",0.006762863428800066,9.99,1,2.99
374,"[763, 2769, 3100, 3320, 3481, 3878, 4500]","[858, 1466, 2531, 2861, 3025, 13687, 0]",0.009036376125927666,9.41,1,3.11
377,"[763, 2769, 3100, 3320, 3481, 3878, 4500]","[858, 1466, 2531, 2861, 7488, 13687, 0]",0.022811540823742777,7.56,1,3.11
379,"[763, 2769, 3100, 3320, 3481, 3878, 4500]","[858, 1466, 2531, 2861, 7488, 13687, 0]",0.022811540823742777,7.56,0,3.11
383,"[763, 2769, 3100, 3320, 3481, 3707, 4500]","[858, 1466, 2531, 2861, 7488, 13687, 0]",0.026092804230346725,7.29,1,3.11
386,"[763, 2769, 3100, 3320, 3481, 3707, 4500]","[858, 1466, 2531, 2861, 7488, 13687, 0]",0.026092804230346725,7.29,0,3.11
389,"[763, 2769, 3100, 3320, 3481, 3707, 4500]","[858, 1778, 2531, 2861, 7488, 13687, 0]",0.024183461495233396,7.44,1,3.11
390,"[763, 3028, 3100, 3320, 3481, 3707, 4500]","[858, 1778, 2531, 2861, 7488, 13687, 0]",0.038327209187147035,6.52,1,3.11
393,"[763, 3028, 3100, 3320, 3481, 3707, 4500]","[858, 1778, 2531, 2861, 4863, 13687, 0]",0.038395490766161326,6.52,1,3.11
394,"[819, 3028, 3100, 3320, 3481, 3707, 4500]","[858, 1778, 2531, 2861, 4863, 13687, 0]",0.07130875032281803,5.28,1,2.97
