Iteration,VS,Thickness,Likelihood,Misfit,Acceptance
553,"[2400, 2649, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 4620, 7617, 9325, 14946, 0]",0.09509432423731527,4.71,1
557,"[2400, 2649, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 4620, 7617, 9325, 14729, 0]",0.0949480155589879,4.71,1
562,"[2400, 2649, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 4620, 7617, 9325, 14729, 0]",0.0949480155589879,4.71,0
563,"[2400, 2654, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 4620, 7617, 9325, 14729, 0]",0.09674509699912627,4.67,1
577,"[2400, 2654, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 2378, 7617, 9325, 14729, 0]",0.06746112459723008,5.39,1
578,"[2400, 2654, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 2378, 7617, 9325, 14729, 0]",0.06746112459723008,5.39,0
583,"[2400, 2473, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 2378, 7617, 9325, 14729, 0]",0.05953892423211606,5.64,1
587,"[2400, 2473, 3026, 3642, 3733, 4094, 4462]","[1005, 2349, 2378, 7617, 9325, 14729, 0]",0.05953892423211606,5.64,1
592,"[2400, 2473, 3026, 3642, 3733, 3965, 4462]","[1005, 2349, 2378, 7617, 9325, 14729, 0]",0.0619406041566679,5.56,1
595,"[2400, 2473, 3026, 3642, 3733, 3965, 4462]","[1005, 2349, 2378, 7617, 9325, 14729, 0]",0.0619406041566679,5.56,1
614,"[2400, 2473, 3026, 3642, 3733, 3965, 4462]","[1005, 2349, 2378, 7617, 9325, 14367, 0]",0.06390295358361386,5.5,1
616,"[2400, 2473, 3436, 3642, 3733, 3965, 4462]","[1005, 2349, 2378, 7617, 9325, 14367, 0]",0.06441196449981901,5.48,1
635,"[2400, 2473, 3436, 3642, 3733, 3965, 4462]","[1005, 2349, 2363, 7617, 9325, 14367, 0]",0.0642685813969076,5.49,1
640,"[2400, 2473, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 7617, 9325, 14367, 0]",0.06132838630240338,5.58,1
647,"[2400, 2473, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 7617, 9325, 14367, 0]",0.06132838630240338,5.58,1
648,"[2400, 2732, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 7617, 9325, 14367, 0]",0.10154503935609228,4.57,1
656,"[2400, 2732, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 4886, 9325, 14367, 0]",0.22875260503794265,2.95,1
663,"[2400, 2732, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 4886, 9325, 14367, 0]",0.22875260503794265,2.95,0
668,"[2400, 3311, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 4886, 9325, 14367, 0]",0.3312719253747101,2.21,1
676,"[2400, 3311, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 5021, 9325, 14367, 0]",0.3253094510025928,2.25,1
680,"[2400, 3311, 3436, 3591, 3733, 3965, 4462]","[1005, 2349, 2363, 4558, 9325, 14367, 0]",0.34386414300839935,2.14,1
681,"[2400, 3311, 3436, 3591, 3733, 3965, 4366]","[1005, 2349, 2363, 4558, 9325, 14367, 0]",0.3452970414623273,2.13,1
683,"[2400, 3311, 3436, 3591, 3733, 3965, 4366]","[1005, 2349, 2363, 4558, 9325, 14367, 0]",0.3452970414623273,2.13,1
684,"[2400, 3311, 3436, 3591, 3733, 3965, 4361]","[1005, 2349, 2363, 4558, 9325, 14367, 0]",0.34515976526635317,2.13,1
688,"[2400, 3311, 3340, 3591, 3733, 3965, 4361]","[1005, 2349, 2363, 4558, 9325, 14367, 0]",0.3350856372121384,2.19,1
689,"[2400, 3311, 3340, 3591, 3733, 3965, 4361]","[1005, 2300, 2363, 4558, 9325, 14367, 0]",0.3404770609413726,2.15,1
692,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 4558, 9325, 14367, 0]",0.3384631513186682,2.17,1
693,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 4558, 9325, 14388, 0]",0.3374012297338773,2.17,1
694,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 4558, 9325, 14388, 0]",0.3374012297338773,2.17,1
696,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 14388, 0]",0.18560696898939014,3.37,1
699,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 14549, 0]",0.17133437172213925,3.53,1
703,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 14390, 0]",0.18556935879505193,3.37,1
704,"[2400, 3311, 3340, 3591, 3733, 3965, 4500]","[1005, 2300, 2363, 6286, 9325, 14390, 0]",0.18556935879505193,3.37,1
