Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
267,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 6518, 14116, 0]",0.0258844191987938,7.31,1,3.14
268,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 6518, 14116, 0]",0.025583838092681,7.33,1,3.08
270,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 6518, 14116, 0]",0.0250235183777916,7.38,1,3.0
271,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 6518, 14116, 0]",0.0250235183777916,7.38,0,3.0
273,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0219308422507082,7.64,1,3.0
277,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0199111416469168,7.83,1,2.82
279,"[1101, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0199111416469168,7.83,0,2.82
280,"[1062, 3389, 3421, 3880, 4042, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0279248073740309,7.16,1,3.09
283,"[1062, 3389, 3421, 3880, 4080, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0287838845821066,7.1,1,3.09
285,"[1062, 3389, 3421, 3880, 4080, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0287838845821066,7.1,0,3.09
286,"[1062, 3389, 3421, 3710, 4080, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0291184870202691,7.07,1,3.09
287,"[1062, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1337, 1910, 5721, 9713, 14116, 0]",0.0273815269291384,7.2,1,3.09
293,"[1062, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1337, 1910, 2075, 9713, 14116, 0]",0.0331726533715008,6.81,1,3.09
297,"[968, 3389, 3421, 3584, 4080, 4163, 4315]","[673, 1337, 1910, 2075, 9713, 14116, 0]",0.0415523854375769,6.36,1,3.09
